,abs,train_step,solver_step
3,0.12499836832284927,14000,3
4,0.03219292312860489,14000,4
5,1.1351290941238403,14000,5
6,0.728015661239624,14000,6
7,0.10093192011117935,14000,7
8,0.2464236319065094,14000,8
9,0.746859610080719,14000,9
10,1.3476287126541138,14000,10
11,0.880441427230835,14000,11
0,4.389951705932617,15000,0
1,2.1524412631988525,15000,1
2,2.063598155975342,15000,2
3,1.648463487625122,15000,3
4,1.3005993366241455,15000,4
5,2.3275396823883057,15000,5
6,1.0305455923080444,15000,6
7,1.4353214502334595,15000,7
8,6.49100923538208,15000,8
9,1.6588724851608276,15000,9
10,1.29768967628479,15000,10
11,5.7237653732299805,15000,11
0,4.824100017547607,16000,0
1,1.9861855506896973,16000,1
2,9.970823287963867,16000,2
3,5.40488862991333,16000,3
4,23.212278366088867,16000,4
5,8.93907356262207,16000,5
6,25.320781707763672,16000,6
7,24.90216064453125,16000,7
8,8.913491249084473,16000,8
9,14.878961563110352,16000,9
10,9.351754188537598,16000,10
11,5.6903977394104,16000,11
0,5.12492036819458,17000,0
1,1.3554438352584839,17000,1
2,1.4206950664520264,17000,2
3,2.8812637329101562,17000,3
4,1.5696712732315063,17000,4
5,8.156028747558594,17000,5
6,1.6310025453567505,17000,6
7,1.6615055799484253,17000,7
8,1.7289843559265137,17000,8
9,1.5591703653335571,17000,9
10,0.9649250507354736,17000,10
11,1.9156986474990845,17000,11
0,4.750405788421631,18000,0
1,2.113436460494995,18000,1
2,1.3976913690567017,18000,2
3,4.726380348205566,18000,3
4,2.1237196922302246,18000,4
5,4.089394569396973,18000,5
6,2.0406734943389893,18000,6
7,2.8815484046936035,18000,7
8,3.221780300140381,18000,8
9,1.1537667512893677,18000,9
10,1.0411173105239868,18000,10
11,1.1108667850494385,18000,11
0,4.208944320678711,19000,0
1,2.672452449798584,19000,1
2,1.990405559539795,19000,2
3,2.722169876098633,19000,3
4,1.1879286766052246,19000,4
5,1.9080947637557983,19000,5
6,13.120957374572754,19000,6
7,1.6590489149093628,19000,7
8,21.38893699645996,19000,8
9,1.504580020904541,19000,9
10,11.636345863342285,19000,10
11,3.164124011993408,19000,11
0,4.82111930847168,20000,0
1,2.3171491622924805,20000,1
2,1.10295832157135,20000,2
3,0.6783096194267273,20000,3
4,0.7972996234893799,20000,4
5,0.2154298573732376,20000,5
6,1.3692790269851685,20000,6
7,1.2778663635253906,20000,7
8,4.094970703125,20000,8
9,2.6363797187805176,20000,9
10,26.891206741333008,20000,10
11,3.110424280166626,20000,11
0,4.348031044006348,21000,0
1,2.8522746562957764,21000,1
2,1.6416274309158325,21000,2
3,136.96270751953125,21000,3
4,4.212162494659424,21000,4
5,23.73363494873047,21000,5
6,5.610055446624756,21000,6
7,15.621891975402832,21000,7
8,10.032532691955566,21000,8
9,7.337902545928955,21000,9
10,6.864956378936768,21000,10
11,11.551287651062012,21000,11
0,5.690230369567871,22000,0
1,1.8597583770751953,22000,1
2,1.6076042652130127,22000,2
3,2.221113681793213,22000,3
4,0.9553794264793396,22000,4
5,3.5025577545166016,22000,5
6,0.5990513563156128,22000,6
