,rel,train_step,solver_step
8,0.00046577007742598653,135000,8
9,0.00015545886708423495,135000,9
10,6.36182157904841e-05,135000,10
11,5.2867781050736085e-05,135000,11
0,0.26868340373039246,136000,0
1,0.09002677351236343,136000,1
2,0.02744353748857975,136000,2
3,0.006635786034166813,136000,3
4,0.0020513480994850397,136000,4
5,0.0007075268658809364,136000,5
6,0.00020314278663136065,136000,6
7,7.278947305167094e-05,136000,7
8,2.5149152861558832e-05,136000,8
9,9.958081136574037e-06,136000,9
10,3.517554887366714e-06,136000,10
11,3.517554887366714e-06,136000,11
0,0.26076018810272217,137000,0
1,0.08752822130918503,137000,1
2,0.026034142822027206,137000,2
3,0.006371656432747841,137000,3
4,0.0022003883495926857,137000,4
5,0.0007468280382454395,137000,5
6,0.00024154603306669742,137000,6
7,8.946323214331642e-05,137000,7
8,3.342515992699191e-05,137000,8
9,1.2153602256148588e-05,137000,9
10,1.2153602256148588e-05,137000,10
11,1.2153602256148588e-05,137000,11
0,0.2611866593360901,138000,0
1,0.08895111083984375,138000,1
2,0.026218032464385033,138000,2
3,0.0068022035993635654,138000,3
4,0.0021946285851299763,138000,4
5,0.0007382851326838136,138000,5
6,0.0002195988199673593,138000,6
7,7.688135519856587e-05,138000,7
8,2.601580672489945e-05,138000,8
9,9.255654731532559e-06,138000,9
10,9.255654731532559e-06,138000,10
11,9.255654731532559e-06,138000,11
0,0.2661689519882202,139000,0
1,0.08627025783061981,139000,1
2,0.025925783440470695,139000,2
3,0.006617946550250053,139000,3
4,0.0019258353859186172,139000,4
5,0.0006417892291210592,139000,5
6,0.00018382127746008337,139000,6
7,6.530198879772797e-05,139000,7
8,2.224860872956924e-05,139000,8
9,2.224860872956924e-05,139000,9
10,2.224860872956924e-05,139000,10
11,2.224860872956924e-05,139000,11
0,0.26371434330940247,140000,0
1,0.08789371699094772,140000,1
2,0.026887020096182823,140000,2
3,0.008016315288841724,140000,3
4,0.0026026414707303047,140000,4
5,0.000920757302083075,140000,5
6,0.0003022172022610903,140000,6
7,0.00012532468826975673,140000,7
8,4.3002826714655384e-05,140000,8
9,1.5055747098813299e-05,140000,9
10,5.58734473088407e-06,140000,10
11,5.58734473088407e-06,140000,11
0,0.2625843584537506,141000,0
1,0.08772201091051102,141000,1
2,0.025918807834386826,141000,2
3,0.006893087178468704,141000,3
4,0.0021979196462780237,141000,4
5,0.000756849127355963,141000,5
6,0.00023608349147252738,141000,6
7,8.589271601522341e-05,141000,7
8,3.1519983167527243e-05,141000,8
9,1.1424410331528634e-05,141000,9
10,1.1424410331528634e-05,141000,10
11,1.1424410331528634e-05,141000,11
0,0.2575931251049042,142000,0
1,0.08477944135665894,142000,1
2,0.0249000396579504,142000,2
3,0.005952533800154924,142000,3
4,0.001968309748917818,142000,4
5,0.0006578132160939276,142000,5
6,0.0002043829153990373,142000,6
7,7.409168756566942e-05,142000,7
8,3.391615246073343e-05,142000,8
9,1.3550319636124186e-05,142000,9
10,4.605547019309597e-06,142000,10
11,4.605547019309597e-06,142000,11
0,0.2621568441390991,143000,0
1,0.09163843840360641,143000,1
2,0.02988254837691784,143000,2
3,0.009054251946508884,143000,3
4,0.0032377636525779963,143000,4
5,0.0013274725060909986,143000,5
6,0.00042257856694050133,143000,6
7,0.000149302912177518,143000,7
8,5.302586214384064e-05,143000,8
9,2.048932401521597e-05,143000,9
10,8.351810720341746e-06,143000,10
11,3.094585736107547e-06,143000,11
0,0.2638748288154602,144000,0
1,0.09109709411859512,144000,1
2,0.030081063508987427,144000,2
3,0.008507244288921356,144000,3
4,0.0038819259498268366,144000,4
5,0.0016406814102083445,144000,5
6,0.0008944906294345856,144000,6
7,0.0004903736407868564,144000,7
8,0.0008020471432246268,144000,8
9,0.0010526945115998387,144000,9
10,0.0001833945862017572,144000,10
11,7.030018605291843e-05,144000,11
0,0.26862043142318726,145000,0
1,0.08875519037246704,145000,1
2,0.02787766046822071,145000,2
3,0.01117335818707943,145000,3
4,0.0037548744585365057,145000,4
5,0.0010686559835448861,145000,5
6,0.000390689296182245,145000,6
7,0.00011774753511417657,145000,7
8,3.854727401630953e-05,145000,8
9,1.4109734365774784e-05,145000,9
10,5.647060788760427e-06,145000,10
11,5.647060788760427e-06,145000,11
0,0.27354395389556885,146000,0
1,0.09529577195644379,146000,1
2,0.029562853276729584,146000,2
3,0.008420404978096485,146000,3
4,0.002328878501430154,146000,4
5,0.0007806827779859304,146000,5
6,0.00022808107314631343,146000,6
7,7.98959590611048e-05,146000,7
8,2.7777863579103723e-05,146000,8
9,9.146557204076089e-06,146000,9
10,9.146557204076089e-06,146000,10
11,9.146557204076089e-06,146000,11
0,0.267372190952301,147000,0
1,0.09004766494035721,147000,1
2,0.027705485001206398,147000,2
3,0.009019868448376656,147000,3
4,0.0029714724514633417,147000,4
5,0.0009513349505141377,147000,5
6,0.0003049122460652143,147000,6
7,9.767285519046709e-05,147000,7
8,3.280497912783176e-05,147000,8
9,1.1494377758936025e-05,147000,9
10,4.681246991822263e-06,147000,10
11,4.439286840351997e-06,147000,11
0,0.26103997230529785,148000,0
1,0.08837997168302536,148000,1
2,0.026942988857626915,148000,2
3,0.009188434109091759,148000,3
4,0.0038122201804071665,148000,4
5,0.0010520326904952526,148000,5
6,0.0003681159287225455,148000,6
7,0.00011396003537811339,148000,7
8,4.002023342764005e-05,148000,8
9,1.4389815078175161e-05,148000,9
10,4.504628577706171e-06,148000,10
11,4.504628577706171e-06,148000,11
0,0.2625436782836914,149000,0
1,0.08657998591661453,149000,1
2,0.025986870750784874,149000,2
3,0.006152576766908169,149000,3
4,0.001967960735782981,149000,4
5,0.000671001966111362,149000,5
6,0.000190436199773103,149000,6
7,6.423216836992651e-05,149000,7
8,2.2527672626893036e-05,149000,8
9,2.2527672626893036e-05,149000,9
10,2.2527672626893036e-05,149000,10
11,2.2527672626893036e-05,149000,11
0,0.2647727131843567,150000,0
1,0.08788765966892242,150000,1
2,0.027788827195763588,150000,2
3,0.007924291305243969,150000,3
4,0.002902086591348052,150000,4
5,0.000998212955892086,150000,5
6,0.0003480497107375413,150000,6
7,0.00014475143689196557,150000,7
8,5.5323260312434286e-05,150000,8
9,2.4628418032079935e-05,150000,9
10,1.3545671208703425e-05,150000,10
11,5.969151516183047e-06,150000,11
0,0.26393923163414,151000,0
1,0.09187447279691696,151000,1
2,0.028651416301727295,151000,2
3,0.01207819301635027,151000,3
4,0.004513911437243223,151000,4
5,0.0012803442077711225,151000,5
6,0.00047055454342626035,151000,6
7,0.00015009658818598837,151000,7
8,4.7356174036394805e-05,151000,8
9,1.6965115719358437e-05,151000,9
10,6.133723672974156e-06,151000,10
11,6.088317604735494e-06,151000,11
0,0.26045167446136475,152000,0
1,0.08579960465431213,152000,1
2,0.02486933395266533,152000,2
3,0.00651137251406908,152000,3
4,0.002102131024003029,152000,4
5,0.0007083037053234875,152000,5
6,0.00021277827909216285,152000,6
7,7.553365139756352e-05,152000,7
8,2.6666686608223245e-05,152000,8
9,9.889794455375522e-06,152000,9
10,9.889794455375522e-06,152000,10
11,9.889794455375522e-06,152000,11
0,0.2695310711860657,153000,0
1,0.0962475836277008,153000,1
2,0.032685041427612305,153000,2
3,0.0094819450750947,153000,3
4,0.0033635334111750126,153000,4
5,0.0014538740506395698,153000,5
6,0.0005081298877485096,153000,6
7,0.00018390688637737185,153000,7
8,8.25788447400555e-05,153000,8
9,2.716503877309151e-05,153000,9
10,1.1074350368289743e-05,153000,10
11,4.470477051654598e-06,153000,11
0,0.2654026448726654,154000,0
1,0.09015262871980667,154000,1
2,0.026909351348876953,154000,2
3,0.006738696713000536,154000,3
4,0.0020659039728343487,154000,4
5,0.0007009048713371158,154000,5
6,0.0002254648570669815,154000,6
7,7.47309677535668e-05,154000,7
8,2.640019556565676e-05,154000,8
9,1.0143993677047547e-05,154000,9
10,1.0133085197594482e-05,154000,10
11,1.0133085197594482e-05,154000,11
0,0.25863558053970337,155000,0
1,0.0856926441192627,155000,1
2,0.025310061872005463,155000,2
3,0.005764637142419815,155000,3
4,0.0019025144865736365,155000,4
5,0.0006339139654301107,155000,5
6,0.00020264129852876067,155000,6
7,6.947926158318296e-05,155000,7
8,2.4565786588937044e-05,155000,8
9,1.0173082955589052e-05,155000,9
10,3.865237886202522e-06,155000,10
11,3.6806659409194253e-06,155000,11
0,0.2677305042743683,156000,0
1,0.08817685395479202,156000,1
2,0.026704447343945503,156000,2
3,0.007975008338689804,156000,3
4,0.002255457453429699,156000,4
5,0.0007686858880333602,156000,5
6,0.00023194108507595956,156000,6
7,8.277664892375469e-05,156000,7
8,2.8905977160320617e-05,156000,8
9,1.1104692930530291e-05,156000,9
10,3.89838123737718e-06,156000,10
11,3.862526227749186e-06,156000,11
0,0.26280713081359863,157000,0
1,0.08720408380031586,157000,1
2,0.026194050908088684,157000,2
3,0.006373695097863674,157000,3
4,0.0019433900015428662,157000,4
5,0.000612640636973083,157000,5
6,0.0001746697525959462,157000,6
7,6.0842361563118175e-05,157000,7
8,2.025686262641102e-05,157000,8
9,7.000470759521704e-06,157000,9
10,7.000470759521704e-06,157000,10
11,7.000470759521704e-06,157000,11
0,0.26442691683769226,158000,0
1,0.09187847375869751,158000,1
2,0.028128599748015404,158000,2
3,0.006645457353442907,158000,3
4,0.002152800327166915,158000,4
5,0.0007046128157526255,158000,5
6,0.00023158952535595745,158000,6
7,7.977311179274693e-05,158000,7
8,2.7934516765526496e-05,158000,8
9,1.0358960935263894e-05,158000,9
10,1.0358960935263894e-05,158000,10
11,1.0358960935263894e-05,158000,11
0,0.26339390873908997,159000,0
1,0.0939226746559143,159000,1
2,0.02966567873954773,159000,2
3,0.01105087623000145,159000,3
4,0.003519505960866809,159000,4
5,0.0010492227738723159,159000,5
6,0.00037058087764307857,159000,6
7,0.00012333356426097453,159000,7
8,4.420628465595655e-05,159000,8
9,1.54725003085332e-05,159000,9
10,5.457306542666629e-06,159000,10
11,5.457306542666629e-06,159000,11
0,0.261408269405365,160000,0
1,0.08881239593029022,160000,1
2,0.02754971571266651,160000,2
3,0.007613016292452812,160000,3
4,0.002570892684161663,160000,4
5,0.0008209452498704195,160000,5
6,0.00026632961817085743,160000,6
7,9.145471267402172e-05,160000,7
8,3.1679970561526716e-05,160000,8
9,1.1208826435904484e-05,160000,9
10,4.1768844312173314e-06,160000,10
11,4.1768844312173314e-06,160000,11
0,0.2576090097427368,161000,0
1,0.08730965107679367,161000,1
2,0.026726700365543365,161000,2
3,0.007546505890786648,161000,3
4,0.002453163033351302,161000,4
5,0.000805314106401056,161000,5
6,0.0002508352918084711,161000,6
7,8.510979387210682e-05,161000,7
8,2.959399535029661e-05,161000,8
9,1.0166963875235524e-05,161000,9
10,1.0166963875235524e-05,161000,10
11,1.0166963875235524e-05,161000,11
0,0.26740762591362,162000,0
1,0.08868400752544403,162000,1
2,0.027840640395879745,162000,2
3,0.007965288124978542,162000,3
4,0.002936196280643344,162000,4
5,0.000985590973868966,162000,5
6,0.0003454573161434382,162000,6
7,0.00012184443767182529,162000,7
8,4.272126534488052e-05,162000,8
9,1.526217420178e-05,162000,9
10,5.5651917136856355e-06,162000,10
11,5.5651917136856355e-06,162000,11
0,0.26587891578674316,163000,0
1,0.08625893294811249,163000,1
2,0.026947980746626854,163000,2
3,0.00801162887364626,163000,3
4,0.0024557376746088266,163000,4
5,0.0007827523513697088,163000,5
6,0.00024646162637509406,163000,6
7,8.206133497878909e-05,163000,7
8,2.804308314807713e-05,163000,8
9,9.774686986929737e-06,163000,9
10,9.774686986929737e-06,163000,10
11,9.774686986929737e-06,163000,11
0,0.2641604244709015,164000,0
1,0.08654221892356873,164000,1
2,0.027448274195194244,164000,2
3,0.010188354179263115,164000,3
4,0.0035735496785491705,164000,4
5,0.0011090460466220975,164000,5
6,0.0003715436614584178,164000,6
7,0.00011570226342882961,164000,7
8,4.0998787881108e-05,164000,8
9,1.4514172107737977e-05,164000,9
10,5.87015620112652e-06,164000,10
11,5.87015620112652e-06,164000,11
0,0.26497378945350647,165000,0
1,0.09055405110120773,165000,1
2,0.02892170660197735,165000,2
3,0.007779394742101431,165000,3
4,0.0027124807238578796,165000,4
5,0.001231621135957539,165000,5
6,0.000358038698323071,165000,6
7,0.00012175471056252718,165000,7
8,4.4360276660881937e-05,165000,8
9,1.6278283510473557e-05,165000,9
10,6.0434908846218605e-06,165000,10
11,6.0434908846218605e-06,165000,11
0,0.2577648162841797,166000,0
1,0.0877455323934555,166000,1
2,0.02738865837454796,166000,2
3,0.007073806133121252,166000,3
4,0.0023543497081846,166000,4
5,0.0008326080860570073,166000,5
6,0.00030016095843166113,166000,6
7,0.00011428544530645013,166000,7
8,3.999956970801577e-05,166000,8
9,1.5514657206949778e-05,166000,9
10,5.799089194624685e-06,166000,10
11,5.799089194624685e-06,166000,11
0,0.2558920085430145,167000,0
1,0.08825940638780594,167000,1
2,0.025621067732572556,167000,2
3,0.005491688381880522,167000,3
4,0.0018262624507769942,167000,4
5,0.0005929452017880976,167000,5
6,0.00018939706205856055,167000,6
7,6.646043038927019e-05,167000,7
8,2.2661828552372754e-05,167000,8
9,8.338493898918387e-06,167000,9
10,8.338493898918387e-06,167000,10
11,8.338493898918387e-06,167000,11
0,0.26468974351882935,168000,0
1,0.08876696974039078,168000,1
2,0.026485903188586235,168000,2
3,0.005979642271995544,168000,3
4,0.0019587953574955463,168000,4
5,0.0006298155058175325,168000,5
6,0.0002011602045968175,168000,6
7,7.288395136129111e-05,168000,7
8,2.760364986897912e-05,168000,8
9,9.686381417850498e-06,168000,9
10,9.678635251475498e-06,168000,10
11,9.678635251475498e-06,168000,11
0,0.2617858648300171,169000,0
1,0.0856868103146553,169000,1
2,0.02549821510910988,169000,2
3,0.00719456048682332,169000,3
4,0.0022506369277834892,169000,4
5,0.0007531111477874219,169000,5
6,0.00023376573517452925,169000,6
7,8.41408473206684e-05,169000,7
8,3.0101487936917692e-05,169000,8
9,1.0776449016702827e-05,169000,9
10,1.0776449016702827e-05,169000,10
11,1.0776449016702827e-05,169000,11
0,0.2613990902900696,170000,0
1,0.09027931094169617,170000,1
2,0.027202215045690536,170000,2
3,0.006548504810780287,170000,3
4,0.002083955565467477,170000,4
5,0.0006391768110916018,170000,5
6,0.00022235098003875464,170000,6
7,7.693238148931414e-05,170000,7
8,2.8855287382612005e-05,170000,8
9,1.0529331120778807e-05,170000,9
10,1.0529331120778807e-05,170000,10
11,1.0529331120778807e-05,170000,11
0,0.265010803937912,171000,0
1,0.088629812002182,171000,1
2,0.027284400537610054,171000,2
3,0.00843804795295,171000,3
4,0.00283270375803113,171000,4
5,0.0009248363203369081,171000,5
6,0.00030700655770488083,171000,6
7,0.00010887278767768294,171000,7
8,3.844981984002516e-05,171000,8
9,1.3297804798639845e-05,171000,9
10,1.3297804798639845e-05,171000,10
11,1.3297804798639845e-05,171000,11
0,0.26362454891204834,172000,0
1,0.08774524927139282,172000,1
2,0.026871418580412865,172000,2
3,0.006891655270010233,172000,3
4,0.0023134981747716665,172000,4
5,0.0008454812341369689,172000,5
6,0.00025671874755062163,172000,6
7,9.63357524597086e-05,172000,7
8,3.482817919575609e-05,172000,8
9,1.2334269740676973e-05,172000,9
10,4.245937816449441e-06,172000,10
11,4.245937816449441e-06,172000,11
0,0.2642282247543335,173000,0
1,0.09046551585197449,173000,1
2,0.02625426836311817,173000,2
3,0.006208707112818956,173000,3
4,0.0019517489708960056,173000,4
5,0.0006474715191870928,173000,5
6,0.00019362826424185187,173000,6
7,6.939870945643634e-05,173000,7
8,2.425086495350115e-05,173000,8
9,9.0179046310368e-06,173000,9
10,9.0179046310368e-06,173000,10
11,9.0179046310368e-06,173000,11
0,0.2709124982357025,174000,0
1,0.08655762672424316,174000,1
2,0.027284929528832436,174000,2
3,0.009896773844957352,174000,3
4,0.003976416774094105,174000,4
5,0.004116740543395281,174000,5
6,0.004705188795924187,174000,6
7,0.003616048488765955,174000,7
8,0.0010050353594124317,174000,8
9,0.00048005644930526614,174000,9
10,0.00020373302686493844,174000,10
11,0.00013121566735208035,174000,11
0,0.2601613700389862,175000,0
1,0.08671088516712189,175000,1
2,0.026506220921874046,175000,2
3,0.007409362588077784,175000,3
4,0.003084394847974181,175000,4
5,0.09860240668058395,175000,5
6,0.03154677897691727,175000,6
7,0.01915191113948822,175000,7
8,0.015371188521385193,175000,8
9,0.09303533285856247,175000,9
10,0.07908765971660614,175000,10
11,0.04807895049452782,175000,11
0,0.26029539108276367,176000,0
1,0.08428926020860672,176000,1
2,0.02638895995914936,176000,2
3,0.007145880255848169,176000,3
4,0.0035397910978645086,176000,4
5,0.0024712923914194107,176000,5
6,0.0005705458461306989,176000,6
7,0.00021505587210413069,176000,7
8,9.582193160895258e-05,176000,8
9,4.1394643631065264e-05,176000,9
10,1.3902052160119638e-05,176000,10
11,5.741692348237848e-06,176000,11
0,0.26248764991760254,177000,0
1,0.09151472896337509,177000,1
2,0.02876422367990017,177000,2
3,0.007651132065802813,177000,3
4,0.0026092417538166046,177000,4
5,0.0009032057132571936,177000,5
6,0.0002816208580043167,177000,6
7,9.628690168028697e-05,177000,7
8,3.361000926815905e-05,177000,8
9,1.2315949788899161e-05,177000,9
10,1.2273291758901905e-05,177000,10
11,1.2273291758901905e-05,177000,11
0,0.26563122868537903,178000,0
1,0.09011556953191757,178000,1
2,0.02669893018901348,178000,2
3,0.0058900536969304085,178000,3
4,0.0020149818155914545,178000,4
5,0.0006059060688130558,178000,5
6,0.00019732193322852254,178000,6
7,6.955711432965472e-05,178000,7
8,2.60227079706965e-05,178000,8
9,1.1398749848012812e-05,178000,9
10,5.201611202210188e-06,178000,10
11,1.732981218083296e-06,178000,11
0,0.2545601427555084,179000,0
1,0.08576429635286331,179000,1
2,0.025992024689912796,179000,2
3,0.0064739687368273735,179000,3
4,0.002168285893276334,179000,4
5,0.0007214465294964612,179000,5
6,0.0002308425900992006,179000,6
7,7.877501775510609e-05,179000,7
8,2.6436722691869363e-05,179000,8
9,9.52332356973784e-06,179000,9
10,9.505170964985155e-06,179000,10
11,9.505170964985155e-06,179000,11
0,0.26945728063583374,180000,0
1,0.08864995092153549,180000,1
2,0.027040811255574226,180000,2
3,0.00819884892553091,180000,3
4,0.002486130455508828,180000,4
5,0.0008359485073015094,180000,5
6,0.0002482030540704727,180000,6
7,8.642415923532099e-05,180000,7
8,2.981796751555521e-05,180000,8
9,1.0607150215946604e-05,180000,9
10,1.0607150215946604e-05,180000,10
11,1.0607150215946604e-05,180000,11
0,0.2685592472553253,181000,0
1,0.09048707783222198,181000,1
2,0.027494771406054497,181000,2
3,0.007554663810878992,181000,3
4,0.0022543943487107754,181000,4
5,0.0007376703433692455,181000,5
6,0.0002261909394292161,181000,6
7,7.744900358375162e-05,181000,7
8,2.7145188141730614e-05,181000,8
9,9.96361723082373e-06,181000,9
10,9.96361723082373e-06,181000,10
11,9.96361723082373e-06,181000,11
0,0.25616297125816345,182000,0
1,0.0887715220451355,182000,1
2,0.028806518763303757,182000,2
3,0.009330403059720993,182000,3
4,0.0038876328617334366,182000,4
5,0.003708387492224574,182000,5
6,0.004625897388905287,182000,6
7,0.0020174947567284107,182000,7
8,0.0006967317895032465,182000,8
9,0.0005134759121574461,182000,9
10,0.00021696188196074218,182000,10
11,6.788875180063769e-05,182000,11
0,0.2653246521949768,183000,0
1,0.09316779673099518,183000,1
2,0.03208256512880325,183000,2
3,0.14400804042816162,183000,3
4,0.4974961280822754,183000,4
5,0.3480151891708374,183000,5
6,1.4644185304641724,183000,6
7,0.2573021650314331,183000,7
8,0.27135592699050903,183000,8
9,0.2732742428779602,183000,9
10,0.2397187203168869,183000,10
11,0.7963845729827881,183000,11
0,0.265091210603714,184000,0
1,0.09276477247476578,184000,1
2,0.03265022113919258,184000,2
3,0.011828174814581871,184000,3
4,0.0047532254830002785,184000,4
5,0.0015860825078561902,184000,5
6,0.0005487284506671131,184000,6
7,0.0002047878224402666,184000,7
8,7.848699169699103e-05,184000,8
9,2.99892490147613e-05,184000,9
10,1.1311552952975035e-05,184000,10
11,4.420545792527264e-06,184000,11
0,0.2648051083087921,185000,0
1,0.08681195229291916,185000,1
2,0.026436511427164078,185000,2
3,0.006632441189140081,185000,3
4,0.0020938008092343807,185000,4
5,0.0007170744938775897,185000,5
6,0.00021193822612985969,185000,6
7,7.22101831343025e-05,185000,7
8,2.412845606158953e-05,185000,8
9,9.032113666762598e-06,185000,9
10,9.01660678209737e-06,185000,10
11,9.01660678209737e-06,185000,11
0,0.2668851315975189,186000,0
1,0.08919795602560043,186000,1
2,0.027715064585208893,186000,2
3,0.009474026039242744,186000,3
4,0.0028570874128490686,186000,4
5,0.0008844785043038428,186000,5
6,0.0002943630679510534,186000,6
7,9.740495443111286e-05,186000,7
8,3.410829958738759e-05,186000,8
9,1.149659146904014e-05,186000,9
10,1.149659146904014e-05,186000,10
11,1.149659146904014e-05,186000,11
0,0.26412805914878845,187000,0
1,0.09015464037656784,187000,1
2,0.0276776272803545,187000,2
3,0.006462463643401861,187000,3
4,0.0021075597032904625,187000,4
5,0.0007093134918250144,187000,5
6,0.0002225828793598339,187000,6
7,8.126589091261849e-05,187000,7
8,2.8868691515526734e-05,187000,8
9,1.0624112292134669e-05,187000,9
10,1.0624112292134669e-05,187000,10
11,1.0624112292134669e-05,187000,11
0,0.26619550585746765,188000,0
1,0.09192466735839844,188000,1
2,0.033907923847436905,188000,2
3,0.0441506989300251,188000,3
4,0.013465913012623787,188000,4
5,0.007525269407778978,188000,5
6,0.0033197111915796995,188000,6
7,0.001615051762200892,188000,7
8,0.0009330877801403403,188000,8
9,0.0008260454633273184,188000,9
10,0.00033042780705727637,188000,10
11,0.0002085762534989044,188000,11
0,0.2648327648639679,189000,0
1,0.09064611047506332,189000,1
2,0.028250519186258316,189000,2
3,0.007741827517747879,189000,3
4,0.0022564546670764685,189000,4
5,0.0007307211635634303,189000,5
6,0.00021832868515048176,189000,6
7,7.403336348943412e-05,189000,7
8,2.5978479243349284e-05,189000,8
9,1.003051693260204e-05,189000,9
10,9.821459570957813e-06,189000,10
11,9.821459570957813e-06,189000,11
0,0.2658616006374359,190000,0
1,0.0884767472743988,190000,1
2,0.025669531896710396,190000,2
3,0.006401957478374243,190000,3
4,0.001947804936207831,190000,4
5,0.0006286722491495311,190000,5
6,0.00017926654254551977,190000,6
7,6.320324609987438e-05,190000,7
8,2.1090279915370047e-05,190000,8
9,2.1090279915370047e-05,190000,9
10,2.1090279915370047e-05,190000,10
11,2.1090279915370047e-05,190000,11
0,0.2584049105644226,191000,0
1,0.08809763938188553,191000,1
2,0.02592753805220127,191000,2
3,0.005445842165499926,191000,3
4,0.001837484072893858,191000,4
5,0.0006072345422580838,191000,5
6,0.0001910879072966054,191000,6
7,6.222785304998979e-05,191000,7
8,1.978290492843371e-05,191000,8
9,1.978290492843371e-05,191000,9
10,1.978290492843371e-05,191000,10
11,1.978290492843371e-05,191000,11
0,0.26448407769203186,192000,0
1,0.08893872797489166,192000,1
2,0.025747379288077354,192000,2
3,0.0062125325202941895,192000,3
4,0.0019418643787503242,192000,4
5,0.0006253301398828626,192000,5
6,0.0001870572887128219,192000,6
7,6.593495345441625e-05,192000,7
8,2.194425178458914e-05,192000,8
9,2.194425178458914e-05,192000,9
10,2.194425178458914e-05,192000,10
11,2.194425178458914e-05,192000,11
0,0.2655993103981018,193000,0
1,0.09227129817008972,193000,1
2,0.028725000098347664,193000,2
3,0.007718497421592474,193000,3
4,0.0025575384497642517,193000,4
5,0.0008941598935052752,193000,5
6,0.00029394979355856776,193000,6
7,0.0001020393829094246,193000,7
8,3.8812544516986236e-05,193000,8
9,1.4868250218569301e-05,193000,9
10,5.0845815167122055e-06,193000,10
11,5.0845815167122055e-06,193000,11
0,0.26595810055732727,194000,0
1,0.09338559955358505,194000,1
2,0.03054184280335903,194000,2
3,0.0077057029120624065,194000,3
4,0.002741479780524969,194000,4
5,0.00107095530256629,194000,5
6,0.00036637994344346225,194000,6
7,0.00014661680324934423,194000,7
8,4.9221431254409254e-05,194000,8
9,1.9085935491602868e-05,194000,9
10,6.652418051089626e-06,194000,10
11,6.652418051089626e-06,194000,11
0,0.261246919631958,195000,0
1,0.08551263809204102,195000,1
2,0.025078507140278816,195000,2
3,0.006387167144566774,195000,3
4,0.0019945933017879725,195000,4
5,0.0006876295665279031,195000,5
6,0.0002015199133893475,195000,6
7,6.972650589887053e-05,195000,7
8,2.2803347746958025e-05,195000,8
9,2.2803347746958025e-05,195000,9
10,2.2803347746958025e-05,195000,10
11,2.2803347746958025e-05,195000,11
0,0.2654517889022827,196000,0
1,0.09334853291511536,196000,1
2,0.02922147884964943,196000,2
3,0.00846649520099163,196000,3
4,0.003172176191583276,196000,4
5,0.0011229048250243068,196000,5
6,0.00034615586628206074,196000,6
7,0.00012149582471465692,196000,7
8,4.5131884689908475e-05,196000,8
9,1.640665504965e-05,196000,9
10,5.835079718963243e-06,196000,10
11,5.835079718963243e-06,196000,11
0,0.2642713189125061,197000,0
1,0.08853600919246674,197000,1
2,0.02749251201748848,197000,2
3,0.006898096762597561,197000,3
4,0.0021538585424423218,197000,4
5,0.0007577043725177646,197000,5
6,0.00024185105576179922,197000,6
7,8.595801773481071e-05,197000,7
8,3.0069330023252405e-05,197000,8
9,1.1147938494104892e-05,197000,9
10,4.170092324784491e-06,197000,10
11,4.170092324784491e-06,197000,11
0,0.26031529903411865,198000,0
1,0.0853777751326561,198000,1
2,0.02604416199028492,198000,2
3,0.006241096183657646,198000,3
4,0.0021009312476962805,198000,4
5,0.0006990659167058766,198000,5
6,0.00021395349176600575,198000,6
7,7.661659765290096e-05,198000,7
8,2.8756203391822055e-05,198000,8
9,1.0418088095320854e-05,198000,9
10,1.0398282938695047e-05,198000,10
11,1.0398282938695047e-05,198000,11
0,0.2680286169052124,199000,0
1,0.08605334162712097,199000,1
2,0.025452319532632828,199000,2
3,0.006772642955183983,199000,3
4,0.0020583432633429766,199000,4
5,0.0006934723351150751,199000,5
6,0.0002004863490583375,199000,6
7,6.916987331351265e-05,199000,7
8,2.3843025701353326e-05,199000,8
9,2.3843025701353326e-05,199000,9
10,2.3843025701353326e-05,199000,10
11,2.3843025701353326e-05,199000,11
0,0.2596120536327362,200000,0
1,0.08534029126167297,200000,1
2,0.024638891220092773,200000,2
3,0.005677089560776949,200000,3
4,0.001812037080526352,200000,4
5,0.0005650089005939662,200000,5
6,0.00017265984206460416,200000,6
7,6.189398845890537e-05,200000,7
8,2.290169504703954e-05,200000,8
9,7.920731150079519e-06,200000,9
10,7.920731150079519e-06,200000,10
11,7.920731150079519e-06,200000,11
0,0.25787588953971863,201000,0
1,0.084215447306633,201000,1
2,0.025269940495491028,201000,2
3,0.005693918094038963,201000,3
4,0.001925584627315402,201000,4
5,0.000619924976490438,201000,5
6,0.00018279088544659317,201000,6
7,6.208307604538277e-05,201000,7
8,2.1225450836936943e-05,201000,8
9,7.800311323080678e-06,201000,9
10,7.800311323080678e-06,201000,10
11,7.800311323080678e-06,201000,11
0,0.26443707942962646,202000,0
1,0.08901946991682053,202000,1
2,0.027914654463529587,202000,2
3,0.006270391866564751,202000,3
4,0.001958301290869713,202000,4
5,0.0005763029330410063,202000,5
6,0.00017451126768719405,202000,6
7,6.394998490577564e-05,202000,7
8,2.390182635281235e-05,202000,8
9,8.525291377736721e-06,202000,9
10,8.505271580361295e-06,202000,10
11,8.505271580361295e-06,202000,11
0,0.25785595178604126,203000,0
1,0.08912332355976105,203000,1
2,0.02744242735207081,203000,2
3,0.01178386714309454,203000,3
4,0.004199141636490822,203000,4
5,0.0012059605214744806,203000,5
6,0.0004113261529710144,203000,6
7,0.00013885820226278156,203000,7
8,3.848567575914785e-05,203000,8
9,1.4057353837415576e-05,203000,9
10,1.4057353837415576e-05,203000,10
