,abs,train_step,solver_step
6,0.12775711715221405,50000,6
7,0.059381451457738876,50000,7
8,0.027957448735833168,50000,8
9,0.009164504706859589,50000,9
10,0.0033073730301111937,50000,10
11,0.001288862433284521,50000,11
0,8.267434120178223,51000,0
1,2.8367292881011963,51000,1
2,1.0023179054260254,51000,2
3,0.6745991110801697,51000,3
4,0.22609570622444153,51000,4
5,0.1435144990682602,51000,5
6,0.07916919887065887,51000,6
7,0.05106910690665245,51000,7
8,0.03378577157855034,51000,8
9,0.00936302449554205,51000,9
10,0.004336570389568806,51000,10
11,0.0016709599876776338,51000,11
0,8.018720626831055,52000,0
1,2.592726945877075,52000,1
2,0.8713674545288086,52000,2
3,0.3271351456642151,52000,3
4,0.06836292147636414,52000,4
5,0.02004271373152733,52000,5
6,0.005947032943367958,52000,6
7,0.0018896801630035043,52000,7
8,0.0006003446760587394,52000,8
9,0.00021656736498698592,52000,9
10,0.00021379119425546378,52000,10
11,0.00021379119425546378,52000,11
0,8.258563041687012,53000,0
1,2.84132981300354,53000,1
2,0.9743815064430237,53000,2
3,0.3447133004665375,53000,3
4,0.07800540328025818,53000,4
5,0.019650129601359367,53000,5
6,0.006013423204421997,53000,6
7,0.0018657728796824813,53000,7
8,0.0005587651394307613,53000,8
9,0.00018768489826470613,53000,9
10,0.00018768489826470613,53000,10
11,0.00018768489826470613,53000,11
0,8.138228416442871,54000,0
1,2.6655139923095703,54000,1
2,0.9093829989433289,54000,2
3,0.37156760692596436,54000,3
4,0.08202828466892242,54000,4
5,0.023872021585702896,54000,5
6,0.007495863828808069,54000,6
7,0.0022769360803067684,54000,7
8,0.0007717176922596991,54000,8
9,0.0002607567876111716,54000,9
10,0.0002607567876111716,54000,10
11,0.0002607567876111716,54000,11
0,8.14687728881836,55000,0
1,2.749950647354126,55000,1
2,0.9665119051933289,55000,2
3,0.32549557089805603,55000,3
4,0.0761650800704956,55000,4
5,0.020158041268587112,55000,5
6,0.0063661495223641396,55000,6
7,0.0021294180769473314,55000,7
8,0.0007507865084335208,55000,8
9,0.0003003678866662085,55000,9
10,0.0001119131557061337,55000,10
11,0.00010869836114579812,55000,11
0,7.971340656280518,56000,0
1,2.665691614151001,56000,1
2,0.9079893231391907,56000,2
3,0.40156152844429016,56000,3
4,0.09690017253160477,56000,4
5,0.0243154875934124,56000,5
6,0.00796415377408266,56000,6
7,0.002580572385340929,56000,7
